superfamily,family,genus,species,species_name,species_tree,malar,active_mode
Elapoidea,Lamprophiidae,Hormonotus,modestus,Hormonotus modestus,Hormonotus_modestus,No,nocturnal
Elapoidea,Lamprophiidae,Inyoka,swazicus,Inyoka swazicus,Inyoka_swazicus,No,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,abyssinicus,Lamprophis abyssinicus,Lamprophis_abyssinicus,No,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,aurora,Lamprophis aurora ,Lamprophis_aurora,No,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,erlangeri,Lamprophis erlangeri,Lamprophis_erlangeri,No,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,fiskii,Lamprophis fiskii,Lamprophis_fiskii,Yes,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,fuscus,Lamprophis fuscus,Lamprophis_fuscus,No,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,geometricus,Lamprophis geometricus,Lamprophis_geometricus,No,nocturnal
Elapoidea,Lamprophiidae,Lamprophis,guttatus,Lamprophis guttatus ,Lamprophis_guttatus,No,nocturnal
Elapoidea,Lamprophiidae,Limaformosa,capensis,Limaformosa capensis,Gonionotophis_capensis,No,nocturnal
Elapoidea,Lamprophiidae,Limaformosa,chanleri,Limaformosa chanleri,Gonionotophis_chanleri,No,nocturnal
Elapoidea,Lamprophiidae,Limaformosa,crossi,Limaformosa crossi,Gonionotophis_crossi,No,nocturnal
Elapoidea,Lamprophiidae,Limaformosa,guirali,Limaformosa guirali,Gonionotophis_guirali,No,nocturnal
Elapoidea,Lamprophiidae,Limaformosa,vernayi,Limaformosa vernayi,Gonionotophis_vernayi,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,bicolor,Lycodonomorphus bicolor,Lycodonomorphus_bicolor,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,inornatus,Lycodonomorphus inornatus,Lycodonomorphus_inornatus,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,laevissimus,Lycodonomorphus laevissimus,Lycodonomorphus_laevissimus,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,leleupi,Lycodonomorphus leleupi ,Lycodonomorphus_leleupi,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,mlanjensis,Lycodonomorphus mlanjensis,Lycodonomorphus_mlanjensis,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,rufulus,Lycodonomorphus rufulus,Lycodonomorphus_rufulus,Yes,both
Elapoidea,Lamprophiidae,Lycodonomorphus,subtaeniatus,Lycodonomorphus subtaeniatus,Lycodonomorphus_subtaeniatus,No,nocturnal
Elapoidea,Lamprophiidae,Lycodonomorphus,whytii,Lycodonomorphus whytii ,Lycodonomorphus_whytii,Yes,both
Elapoidea,Lamprophiidae,Lycophidion,acutirostre,Lycophidion acutirostre,Lycophidion_acutirostre,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,albomaculatum,Lycophidion albomaculatum,Lycophidion_albomaculatum,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,capense,Lycophidion capense,Lycophidion_capense,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,depressirostre,Lycophidion depressirostre,Lycophidion_depressirostre,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,laterale,Lycophidion laterale,Lycophidion_laterale,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,multimaculatum,Lycophidion multimaculatum,Lycophidion_multimaculatum,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,namibianum,Lycophidion namibianum ,Lycophidion_namibianum,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,nanum,Lycophidion nanum,Lycophidion_nanus,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,nigromaculatum,Lycophidion nigromaculatum ,Lycophidion_nigromaculatum,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,ornatum,Lycophidion ornatum,Lycophidion_ornatum,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,pygmaeum,Lycophidion pygmaeum,Lycophidion_pygmaeum,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,semiannule,Lycophidion semiannule,Lycophidion_semiannule,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,taylori,Lycophidion taylori,Lycophidion_taylori,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,uzungwense,Lycophidion uzungwense,Lycophidion_uzungwense,No,nocturnal
Elapoidea,Lamprophiidae,Lycophidion,variegatum,Lycophidion variegatum ,Lycophidion_variegatum,No,nocturnal
Elapoidea,Lamprophiidae,Mehelya,poensis,Mehelya poensis,Gonionotophis_poensis,No,nocturnal
Elapoidea,Lamprophiidae,Mehelya,stenophthalmus,Mehelya stenophthalmus,Gonionotophis_stenophthalmus,No,nocturnal
Elapoidea,Lamprophiidae,Micrelaps,bicoloratus,Micrelaps bicoloratus,Micrelaps_bicoloratus,No,nocturnal
Elapoidea,Lamprophiidae,Micrelaps,muelleri,Micrelaps muelleri,Micrelaps_muelleri,No,nocturnal
Elapoidea,Lamprophiidae,Micrelaps,tchernovi,Micrelaps tchernovi,Micrelaps_tchernovi,No,nocturnal
Elapoidea,Lamprophiidae,Micrelaps,vaillanti,Micrelaps vaillanti,Micrelaps_vaillanti,No,nocturnal
Elapoidea,Lamprophiidae,Montaspis,gilvomaculata,Montaspis gilvomaculata,Montaspis_gilvomaculata,No,nocturnal
Elapoidea,Lamprophiidae,Pseudoboodon,boehmei,Pseudoboodon boehmei,Pseudoboodon_boehmei,No,nocturnal
Elapoidea,Lamprophiidae,Pseudoboodon,gascae,Pseudoboodon gascae,Pseudoboodon_gascae,No,nocturnal
Elapoidea,Lamprophiidae,Pseudoboodon,lemniscatus,Pseudoboodon lemniscatus,Pseudoboodon_lemniscatus,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,ambigua,Prosymna ambigua,Prosymna_ambigua,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,angolensis,Prosymna angolensis,Prosymna_angolensis,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,bivittata,Prosymna bivittata ,Prosymna_bivittata,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,frontalis,Prosymna frontalis,Prosymna_frontalis,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,greigerti,Prosymna greigerti ,Prosymna_greigerti,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,janii,Prosymna janii,Prosymna_janii,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,lineata,Prosymna lineata,Prosymna_lineata,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,meleagris,Prosymna meleagris,Prosymna_meleagris,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,ornatissima,Prosymna ornatissima,Prosymna_ornatissima,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,pitmani,Prosymna pitmani,Prosymna_pitmani,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,ruspolii,Prosymna ruspolii,Prosymna_ruspolii,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,stuhlmanni,Prosymna stuhlmanni,Prosymna_stuhlmanni,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,sundevalli,Prosymna sundevalli,Prosymna_sundevalli,No,nocturnal
Elapoidea,Prosymnidae,Prosymna,visseri,Prosymna visseri,Prosymna_visseri,No,nocturnal
Elapoidea,Psammophiidae,Dipsina,multimaculata,Dipsina multimaculata,Dipsina_multimaculata,No,nocturnal
Elapoidea,Psammophiidae,Hemirhagerrhis,hildebrandtii,Hemirhagerrhis hildebrandtii ,Hemirhagerrhis_hildebrandtii,Yes,diurnal
Elapoidea,Psammophiidae,Hemirhagerrhis,kelleri,Hemirhagerrhis kelleri,Hemirhagerrhis_kelleri,Yes,diurnal
Elapoidea,Psammophiidae,Hemirhagerrhis,nototaenia,Hemirhagerrhis nototaenia,Hemirhagerrhis_nototaenia,Yes,diurnal
Elapoidea,Psammophiidae,Hemirhagerrhis,viperina,Hemirhagerrhis viperina,Hemirhagerrhis_viperina,Yes,diurnal
Elapoidea,Psammophiidae,Malpolon,insignitus,Malpolon insignitus,Malpolon_insignitus,No,both
Elapoidea,Psammophiidae,Malpolon,moilensis,Malpolon moilensis,Rhagerhis_moilensis,No,both
Elapoidea,Psammophiidae,Malpolon,monspessulanus,Malpolon monspessulanus,Malpolon_monspessulanus,No,both
Elapoidea,Psammophiidae,Mimophis,mahfalensis,Mimophis mahfalensis,Mimophis_mahfalensis,Yes,diurnal
Elapoidea,Psammophiidae,Mimophis,occultus,Mimophis occultus,Mimophis_occultus,Yes,diurnal
Elapoidea,Psammophiidae,Psammophis,aegyptius,Psammophis aegyptius,Psammophis_aegyptius,Yes,both
Elapoidea,Psammophiidae,Psammophis,afroccidentalis,Psammophis afroccidentalis,Psammophis_afroccidentalis,Yes,both
Elapoidea,Psammophiidae,Psammophis,angolensis,Psammophis angolensis,Psammophis_angolensis,Yes,both
Elapoidea,Psammophiidae,Psammophis,ansorgii,Psammophis ansorgii,Psammophis_ansorgii,Yes,both
Elapoidea,Psammophiidae,Psammophis,biseriatus,Psammophis biseriatus,Psammophis_biseriatus,Yes,both
Elapoidea,Psammophiidae,Psammophis,brevirostris,Psammophis brevirostris,Psammophis_brevirostris,No,both
Elapoidea,Psammophiidae,Psammophis,condanarus,Psammophis condanarus,Psammophis_condanarus,Yes,both
Elapoidea,Psammophiidae,Psammophis,crucifer,Psammophis crucifer,Psammophis_crucifer,Yes,both
Elapoidea,Psammophiidae,Psammophis,elegans,Psammophis elegans,Psammophis_elegans,Yes,both
Elapoidea,Psammophiidae,Psammophis,indochinensis,Psammophis indochinensis ,Psammophis_indochinensis,Yes,both
Elapoidea,Psammophiidae,Psammophis,jallae,Psammophis jallae,Psammophis_jallae,Yes,both
Elapoidea,Psammophiidae,Psammophis,leightoni,Psammophis leightoni,Psammophis_leightoni,Yes,both
Elapoidea,Psammophiidae,Psammophis,leithii,Psammophis leithii ,Psammophis_leithii,Yes,both
Elapoidea,Psammophiidae,Psammophis,leopardinus,Psammophis leopardinus,Psammophis_leopardinus,Yes,both
Elapoidea,Psammophiidae,Psammophis,lineatus,Psammophis lineatus,Psammophis_lineatus,No,both
Elapoidea,Psammophiidae,Psammophis,lineolatus,Psammophis lineolatus,Psammophis_lineolatus,Yes,both
Elapoidea,Psammophiidae,Psammophis,longifrons,Psammophis longifrons,Psammophis_longifrons,No,both
Elapoidea,Psammophiidae,Psammophis,mossambicus,Psammophis mossambicus,Psammophis_mossambicus,No,both
Elapoidea,Psammophiidae,Psammophis,namibensis,Psammophis namibensis,Psammophis_namibensis,Yes,both
Elapoidea,Psammophiidae,Psammophis,notostictus,Psammophis notostictus,Psammophis_notostictus,Yes,both
Elapoidea,Psammophiidae,Psammophis,orientalis,Psammophis orientalis,Psammophis_orientalis,Yes,both
Elapoidea,Psammophiidae,Psammophis,phillipsii,Psammophis phillipsii,Psammophis_phillipsi,No,both
Elapoidea,Psammophiidae,Psammophis,praeornatus,Psammophis praeornatus,Psammophis_praeornatus,No,both
Elapoidea,Psammophiidae,Psammophis,pulcher,Psammophis pulcher,Psammophis_pulcher,Yes,both
Elapoidea,Psammophiidae,Psammophis,punctulatus,Psammophis punctulatus,Psammophis_punctulatus,No,both
Elapoidea,Psammophiidae,Psammophis,rukwae,Psammophis rukwae,Psammophis_rukwae,No,both
Elapoidea,Psammophiidae,Psammophis,schokari,Psammophis schokari,Psammophis_schokari,Yes,both
Elapoidea,Psammophiidae,Psammophis,sibilans,Psammophis sibilans,Psammophis_sibilans,No,both
Elapoidea,Psammophiidae,Psammophis,subtaeniatus,Psammophis subtaeniatus,Psammophis_subtaeniatus,No,both
Elapoidea,Psammophiidae,Psammophis,sudanensis,Psammophis sudanensis,Psammophis_sudanensis,No,both
Elapoidea,Psammophiidae,Psammophis,tanganicus,Psammophis tanganicus,Psammophis_tanganicus,Yes,both
Elapoidea,Psammophiidae,Psammophis,trigrammus,Psammophis trigrammus,Psammophis_trigrammus,Yes,both
Elapoidea,Psammophiidae,Psammophis,trinasalis,Psammophis trinasalis,Psammophis_trinasalis,Yes,both
Elapoidea,Psammophiidae,Psammophis,zambiensis,Psammophis zambiensis,Psammophis_zambiensis,Yes,both
Elapoidea,Psammophiidae,Psammophylax,multisquamis,Psammophylax multisquamis,Psammophylax_multisquamis,Yes,both
Elapoidea,Psammophiidae,Psammophylax,ocellatus,Psammophylax ocellatus,Psammophylax_ocellatus,Yes,both
Elapoidea,Psammophiidae,Psammophylax,rhombeatus,Psammophylax rhombeatus,Psammophylax_rhombeatus,Yes,both
Elapoidea,Psammophiidae,Psammophylax,tritaeniatus,Psammophylax tritaeniatus,Psammophylax_tritaeniatus,Yes,both
Elapoidea,Psammophiidae,Psammophylax,variabilis,Psammophylax variabilis,Psammophylax_variabilis,Yes,both
Elapoidea,Psammophiidae,Rhamphiophis,oxyrhynchus,Rhamphiophis oxyrhynchus,Rhamphiophis_oxyrhynchus,No,diurnal
Elapoidea,Psammophiidae,Rhamphiophis,rostratus,Rhamphiophis rostratus,Rhamphiophis_rostratus,No,diurnal
Elapoidea,Psammophiidae,Rhamphiophis,rubropunctatus,Rhamphiophis rubropunctatus,Rhamphiophis_rubropunctatus,No,diurnal
Elapoidea,Pseudaspididae,Psammodynastes,pictus,Psammodynastes pictus,Psammodynastes_pictus,Yes,both
Elapoidea,Pseudaspididae,Psammodynastes,pulverulentus,Psammodynastes pulverulentus,Psammodynastes_pulverulentus,Yes,both
Elapoidea,Pseudaspididae,Pseudaspis,cana,Pseudaspis cana,Pseudaspis_cana,No,both
Elapoidea,Pseudaspididae,Pythonodipsas,carinata,Pythonodipsas carinata,Pythonodipsas_carinata,Yes,both
Elapoidea,Pseudoxyrhophiidae,Alluaudina,bellyi,Alluaudina bellyi,Alluaudina_bellyi,No,nocturnal
Elapoidea,Pseudoxyrhophiidae,Alluaudina,mocquardi,Alluaudina mocquardi,Alluaudina_mocquardi,No,nocturnal
Elapoidea,Pseudoxyrhophiidae,Amplorhinus,multimaculatus,Amplorhinus multimaculatus,Amplorhinus_multimaculatus,No,NA
Elapoidea,Pseudoxyrhophiidae,Brygophis,coulangesi,Brygophis coulangesi,Brygophis_coulangesi,No,NA
Elapoidea,Pseudoxyrhophiidae,Compsophis,albiventris,Compsophis albiventris,Compsophis_albiventris,No,both
Elapoidea,Pseudoxyrhophiidae,Compsophis,boulengeri,Compsophis boulengeri,Compsophis_boulengeri,No,both
Elapoidea,Pseudoxyrhophiidae,Compsophis,infralineatus,Compsophis infralineatus,Compsophis_infralineatus,No,both
Elapoidea,Pseudoxyrhophiidae,Compsophis,laphystius,Compsophis laphystius,Compsophis_laphystius,Yes,both
Elapoidea,Pseudoxyrhophiidae,Ditypophis,vivax,Ditypophis vivax,Ditypophis_vivax,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Dromicodryas,bernieri,Dromicodryas bernieri,Dromicodryas_bernieri,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Dromicodryas,quadrilineatus,Dromicodryas quadrilineatus,Dromicodryas_quadrilineatus,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Duberria,lutrix,Duberria lutrix,Duberria_lutrix,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Duberria,rhodesiana,Duberria rhodesiana,Duberria_rhodesiana,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Duberria,shirana,Duberria shirana,Duberria_shirana,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Duberria,variegata,Duberria variegata,Duberria_variegata,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Elapotinus,picteti,Elapotinus picteti,Elapotinus_picteti,No,nocturnal
Elapoidea,Pseudoxyrhophiidae,Heteroliodon,fohy,Heteroliodon fohy,Heteroliodon_fohy,No,nocturnal
Elapoidea,Pseudoxyrhophiidae,Heteroliodon,lava,Heteroliodon lava,Heteroliodon_lava,No,nocturnal
Elapoidea,Pseudoxyrhophiidae,Heteroliodon,occipitalis,Heteroliodon occipitalis,Heteroliodon_occipitalis,No,nocturnal
Elapoidea,Pseudoxyrhophiidae,Ithycyphus,goudoti,Ithycyphus goudoti,Ithycyphus_goudoti,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Ithycyphus,miniatus,Ithycyphus miniatus,Ithycyphus_miniatus,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Ithycyphus,oursi,Ithycyphus oursi,Ithycyphus_oursi,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Ithycyphus,perineti,Ithycyphus perineti,Ithycyphus_perineti,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Langaha,alluaudi,Langaha alluaudi,Langaha_alluaudi,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Langaha,madagascariensis,Langaha madagascariensis,Langaha_madagascariensis,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Langaha,pseudoalluaudi,Langaha pseudoalluaudi,Langaha_pseudoalluaudi,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Leioheterodon,geayi,Leioheterodon geayi,Leioheterodon_geayi,Yes,both
Elapoidea,Pseudoxyrhophiidae,Leioheterodon,madagascariensis,Leioheterodon madagascariensis,Leioheterodon_madagascariensis,No,both
Elapoidea,Pseudoxyrhophiidae,Leioheterodon,modestus,Leioheterodon modestus,Leioheterodon_modestus,No,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,apperti,Liophidium apperti,Liophidium_apperti,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,chabaudi,Liophidium chabaudi,Liophidium_chabaudi,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,maintikibo,Liophidium maintikibo,Liophidium_maintikibo,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,mayottensis,Liophidium mayottensis,Liophidium_mayottensis,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,pattoni,Liophidium pattoni,Liophidium_pattoni,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,rhodogaster,Liophidium rhodogaster,Liophidium_rhodogaster,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,torquatum,Liophidium torquatum,Liophidium_torquatum,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,trilineatum,Liophidium trilineatum,Liophidium_trilineatum,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liophidium,vaillanti,Liophidium vaillanti,Liophidium_vaillanti,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,baderi,Liopholidophis baderi,Liopholidophis_baderi,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,dimorphus,Liopholidophis dimorphus,Liopholidophis_dimorphus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,dolicocercus,Liopholidophis dolicocercus,Liopholidophis_dolicocercus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,grandidieri,Liopholidophis grandidieri,Liopholidophis_grandidieri,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,oligolepis,Liopholidophis oligolepis,Liopholidophis_oligolepis,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,rhadinaea,Liopholidophis rhadinaea,Liopholidophis_rhadinaea,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,sexlineatus,Liopholidophis sexlineatus,Liopholidophis_sexlineatus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Liopholidophis,varius,Liopholidophis varius,Liopholidophis_varius,Yes,both
Elapoidea,Pseudoxyrhophiidae,Lycodryas,citrinus,Lycodryas citrinus,Lycodryas_citrinus,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Lycodryas,cococola,Lycodryas cococola,Lycodryas_cococola,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Lycodryas,gaimardi,Lycodryas gaimardi,Lycodryas_gaimardi,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Lycodryas,granuliceps,Lycodryas granuliceps,Lycodryas_granuliceps,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Lycodryas,inopinae,Lycodryas inopinae,Lycodryas_inopinae,No,diurnal
Elapoidea,Pseudoxyrhophiidae,Lycodryas,maculatus,Lycodryas maculatus,Lycodryas_maculatus,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Lycodryas,pseudogranuliceps,Lycodryas pseudogranuliceps,Lycodryas_pseudogranuliceps,Yes,diurnal
Elapoidea,Pseudoxyrhophiidae,Madagascarophis,colubrinus,Madagascarophis colubrinus,Madagascarophis_colubrinus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Madagascarophis,fuchsi,Madagascarophis fuchsi,Madagascarophis_fuchsi,Yes,both
Elapoidea,Pseudoxyrhophiidae,Madagascarophis,lolo,Madagascarophis lolo,Madagascarophis_lolo,Yes,both
Elapoidea,Pseudoxyrhophiidae,Madagascarophis,meridionalis,Madagascarophis meridionalis,Madagascarophis_meridionalis,Yes,both
Elapoidea,Pseudoxyrhophiidae,Madagascarophis,ocellatus,Madagascarophis ocellatus,Madagascarophis_ocellatus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Micropisthodon,ochraceus,Micropisthodon ochraceus,Micropisthodon_ochraceus,No,both
Elapoidea,Pseudoxyrhophiidae,Pararhadinaea,melanogaster,Pararhadinaea melanogaster,Pararhadinaea_melanogaster,Yes,both
Elapoidea,Pseudoxyrhophiidae,Parastenophis,betsileanus,Parastenophis betsileanus,Parastenophis_betsileanus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Phisalixella,arctifasciata,Phisalixella arctifasciata,Phisalixella_arctifasciata,No,both
Elapoidea,Pseudoxyrhophiidae,Phisalixella,iarakaensis,Phisalixella iarakaensis ,Phisalixella_iarakaensis,No,both
Elapoidea,Pseudoxyrhophiidae,Phisalixella,variabilis,Phisalixella variabilis,Phisalixella_variabilis,No,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,ambreensis,Pseudoxyrhopus ambreensis,Pseudoxyrhopus_ambreensis,Yes,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,ankafinaensis,Pseudoxyrhopus ankafinaensis,Pseudoxyrhopus_ankafinaensis,No,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,heterurus,Pseudoxyrhopus heterurus,Pseudoxyrhopus_heterurus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,imerinae,Pseudoxyrhopus imerinae ,Pseudoxyrhopus_imerinae,Yes,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,kely,Pseudoxyrhopus kely,Pseudoxyrhopus_kely,No,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,microps,Pseudoxyrhopus microps,Pseudoxyrhopus_microps,Yes,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,oblectator,Pseudoxyrhopus oblectator,Pseudoxyrhopus_oblectator,No,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,quinquelineatus,Pseudoxyrhopus quinquelineatus,Pseudoxyrhopus_quinquelineatus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Pseudoxyrhopus,tritaeniatus,Pseudoxyrhopus tritaeniatus,Pseudoxyrhopus_tritaeniatus,Yes,both
Elapoidea,Pseudoxyrhophiidae,Thamnosophis,epistibes,Thamnosophis epistibes ,Thamnosophis_epistibes,Yes,both
Elapoidea,Pseudoxyrhophiidae,Thamnosophis,infrasignatus,Thamnosophis infrasignatus,Thamnosophis_infrasignatus,No,both
Elapoidea,Pseudoxyrhophiidae,Thamnosophis,lateralis,Thamnosophis lateralis,Thamnosophis_lateralis,No,both
Elapoidea,Pseudoxyrhophiidae,Thamnosophis,martae,Thamnosophis martae,Thamnosophis_martae,Yes,both
Elapoidea,Pseudoxyrhophiidae,Thamnosophis,mavotenda,Thamnosophis mavotenda,Thamnosophis_mavotenda,Yes,both
Elapoidea,Pseudoxyrhophiidae,Thamnosophis,stumpffi,Thamnosophis stumpffi,Thamnosophis_stumpffi,Yes,both
Elapoidea,Elapidae,Acanthophis,antarcticus,Acanthophis antarcticus,Acanthophis_antarcticus,Yes,both
Elapoidea,Elapidae,Acanthophis,cryptamydros,Acanthophis cryptamydros,Acanthophis_cryptamydros,Yes,both
Elapoidea,Elapidae,Acanthophis,hawkei,Acanthophis hawkei,Acanthophis_hawkei,Yes,both
Elapoidea,Elapidae,Acanthophis,laevis,Acanthophis laevis,Acanthophis_laevis,Yes,both
Elapoidea,Elapidae,Acanthophis,praelongus,Acanthophis praelongus,Acanthophis_praelongus,Yes,both
Elapoidea,Elapidae,Acanthophis,pyrrhus,Acanthophis pyrrhus,Acanthophis_pyrrhus,Yes,both
Elapoidea,Elapidae,Acanthophis,rugosus,Acanthophis rugosus,Acanthophis_rugosus,Yes,both
